"Time", "Illuminance"
1581615683.7708092, 35
1581615683.77497, 36
1581615683.779086, 36
1581615683.783039, 36
1581615683.787234, 36
1581615683.7913558, 36
1581615683.795487, 36
1581615683.799468, 36
1581615683.80355, 36
1581615683.807774, 36
1581615683.811863, 36
1581615683.815846, 36
1581615683.8200479, 36
1581615683.824045, 36
1581615683.828278, 36
1581615683.832371, 36
1581615683.836432, 36
1581615683.840348, 36
1581615683.844434, 36
1581615683.848535, 36
1581615683.852597, 36
1581615683.856711, 35
1581615683.860765, 36
1581615683.8648908, 36
1581615683.8690581, 36
1581615683.873037, 36
1581615683.877126, 36
1581615683.8812091, 36
1581615683.885319, 36
1581615683.8894668, 36
1581615683.8935301, 36
1581615683.8976371, 36
1581615683.901728, 36
1581615683.9058921, 36
1581615683.9101021, 36
1581615683.91427, 37
1581615683.918313, 36
1581615683.922505, 36
1581615683.926589, 36
1581615683.93052, 36
1581615683.934726, 36
1581615683.938852, 36
1581615683.94303, 36
1581615683.947094, 36
1581615683.951072, 36
1581615683.955293, 36
1581615683.959383, 36
1581615683.963475, 36
1581615683.967514, 36
1581615683.971679, 36
1581615683.975658, 36
1581615683.979861, 36
1581615683.983859, 36
1581615683.9880111, 36
1581615683.9921541, 36
1581615683.9962392, 36
1581615684.0003572, 36
1581615684.0044632, 36
1581615684.0085719, 36
1581615684.012602, 36
1581615684.016615, 36
1581615684.0206761, 36
1581615684.0249212, 35
1581615684.029012, 36
1581615684.037042, 36
1581615684.041247, 36
1581615684.0453088, 36
1581615684.049356, 36
1581615684.05343, 36
1581615684.0576231, 36
1581615684.061593, 35
1581615684.065685, 36
1581615684.06972, 36
1581615684.073874, 36
1581615684.077974, 36
1581615684.0821319, 36
1581615684.086289, 36
1581615684.0904949, 36
1581615684.0944152, 36
1581615684.098563, 36
1581615684.102516, 36
1581615684.106754, 36
1581615684.110924, 36
1581615684.114978, 36
1581615684.119071, 36
1581615684.123172, 36
1581615684.127309, 36
1581615684.131274, 36
1581615684.135355, 36
1581615684.1395788, 36
1581615684.143658, 36
1581615684.1477492, 36
1581615684.151742, 36
1581615684.1559649, 36
1581615684.1600509, 36
1581615684.1641521, 36
1581615684.168124, 36
1581615684.172288, 36
1581615684.176468, 36
1581615684.1805491, 37
1581615684.1845472, 35
1581615684.188618, 35
1581615684.192765, 36
1581615684.1969228, 36
1581615684.201002, 36
1581615684.205104, 36
1581615684.209156, 36
1581615684.213345, 36
1581615684.2174468, 36
1581615684.221581, 36
1581615684.225607, 36
1581615684.2297049, 36
1581615684.233848, 36
1581615684.237916, 36
1581615684.241994, 36
1581615684.246252, 36
1581615684.2501051, 36
1581615684.254347, 36
1581615684.2584991, 35
1581615684.262484, 36
1581615684.266474, 35
1581615684.2705762, 36
1581615684.274831, 36
1581615684.2788749, 36
1581615684.2828438, 36
1581615684.286988, 36
1581615684.291104, 35
1581615684.2952058, 36
1581615684.299225, 36
1581615684.303326, 36
1581615684.31155, 36
1581615684.315542, 36
1581615684.3197582, 35
1581615684.323883, 36
1581615684.3278239, 35
1581615684.331928, 36
1581615684.336013, 36
1581615684.3401961, 36
1581615684.3443332, 36
1581615684.348398, 36
1581615684.352512, 35
1581615684.3566191, 35
1581615684.360689, 36
1581615684.3646688, 36
1581615684.369041, 36
1581615684.37301, 36
1581615684.377045, 36
1581615684.381255, 36
1581615684.385215, 36
1581615684.38933, 36
1581615684.393364, 36
1581615684.397609, 36
1581615684.4016871, 35
1581615684.405678, 36
1581615684.40989, 36
1581615684.413908, 36
1581615684.417975, 36
1581615684.422154, 36
1581615684.426327, 36
1581615684.430364, 36
1581615684.43446, 36
1581615684.4385731, 36
1581615684.442532, 36
1581615684.4467788, 35
1581615684.450776, 36
1581615684.454978, 36
1581615684.459053, 35
1581615684.46316, 36
1581615684.46727, 36
1581615684.471391, 35
1581615684.4754639, 36
1581615684.479533, 36
1581615684.483584, 36
1581615684.4876401, 36
1581615684.491754, 37
1581615684.495861, 36
1581615684.500048, 36
1581615684.504145, 36
1581615684.508231, 36
1581615684.5123541, 35
1581615684.5163121, 36
1581615684.520454, 36
1581615684.52451, 36
1581615684.5286982, 36
1581615684.5327501, 36
1581615684.536792, 35
1581615684.541014, 36
1581615684.545092, 36
1581615684.549134, 36
1581615684.553333, 35
1581615684.5574021, 36
1581615684.561399, 35
1581615684.5656471, 36
1581615684.569567, 35
1581615684.573646, 36
1581615684.58182, 36
1581615684.585985, 36
1581615684.5901499, 36
1581615684.594173, 36
1581615684.598269, 35
1581615684.60224, 36
1581615684.606307, 36
1581615684.610555, 36
1581615684.614562, 36
1581615684.618624, 35
1581615684.622823, 36
1581615684.62694, 36
1581615684.6310048, 36
1581615684.635133, 35
1581615684.639149, 36
1581615684.643206, 35
1581615684.647425, 36
1581615684.651435, 36
1581615684.6555269, 35
1581615684.6597629, 35
1581615684.66384, 36
1581615684.6678631, 35
1581615684.672044, 36
1581615684.6761222, 36
1581615684.68013, 36
1581615684.684434, 35
1581615684.688415, 35
1581615684.692425, 36
1581615684.696675, 36
1581615684.700644, 36
1581615684.704675, 35
1581615684.708801, 36
1581615684.712965, 36
1581615684.7172852, 36
1581615684.7211049, 35
1581615684.725343, 36
1581615684.729266, 36
1581615684.73338, 35
1581615684.737545, 36
1581615684.741706, 36
1581615684.74579, 35
1581615684.7497652, 36
1581615684.753969, 36
1581615684.757983, 36
1581615684.762182, 36
1581615684.766187, 36
1581615684.7702668, 35
1581615684.7743528, 36
1581615684.778552, 36
1581615684.782576, 35
1581615684.786761, 36
1581615684.790835, 36
1581615684.794892, 35
1581615684.799219, 36
1581615684.803145, 36
1581615684.807233, 35
1581615684.811363, 36
1581615684.815443, 36
1581615684.819453, 35
1581615684.8234692, 36
1581615684.827701, 36
1581615684.831784, 35
1581615684.835974, 36
1581615684.8401978, 36
1581615684.844125, 36
1581615684.848227, 36
1581615684.856318, 36
1581615684.860416, 35
1581615684.864435, 36
1581615684.86858, 36
1581615684.872685, 36
1581615684.876683, 36
1581615684.880919, 36
1581615684.884883, 36
1581615684.8889952, 36
1581615684.8931358, 35
1581615684.897293, 35
1581615684.9012558, 36
1581615684.9053838, 36
1581615684.909569, 35
1581615684.913722, 35
1581615684.917707, 36
1581615684.9217122, 36
1581615684.9259899, 36
1581615684.93014, 35
1581615684.934036, 35
1581615684.938368, 36
1581615684.942354, 36
1581615684.9464152, 35
1581615684.950576, 36
1581615684.954544, 35
1581615684.958773, 35
1581615684.9628649, 36
1581615684.966845, 36
1581615684.9709692, 36
1581615684.975144, 36
1581615684.979224, 36
1581615684.983336, 35
1581615684.987404, 36
1581615684.9913652, 36
1581615684.995502, 36
1581615684.999636, 36
1581615685.003733, 36
1581615685.007963, 36
1581615685.0121238, 36
1581615685.015968, 36
1581615685.020061, 35
1581615685.024381, 36
1581615685.028403, 37
1581615685.032367, 36
1581615685.036619, 36
1581615685.0406752, 35
1581615685.044777, 36
1581615685.048952, 36
1581615685.052862, 35
1581615685.057062, 36
1581615685.0611498, 36
1581615685.065227, 36
1581615685.069433, 35
1581615685.073409, 36
1581615685.0775838, 36
1581615685.081644, 35
1581615685.0856571, 35
1581615685.089869, 36
1581615685.093965, 35
1581615685.097955, 36
1581615685.102138, 36
1581615685.106262, 36
1581615685.110247, 36
1581615685.1144772, 35
1581615685.1183412, 35
1581615685.1266189, 36
1581615685.1307368, 36
1581615685.134851, 35
1581615685.1389272, 36
1581615685.143071, 36
1581615685.1471329, 36
1581615685.151118, 36
1581615685.155284, 36
1581615685.1594272, 36
1581615685.163518, 35
1581615685.1675231, 36
1581615685.171679, 35
1581615685.175808, 36
1581615685.179915, 36
1581615685.184014, 35
1581615685.188093, 36
1581615685.192065, 36
1581615685.19631, 35
1581615685.200355, 36
1581615685.204448, 35
1581615685.20863, 35
1581615685.212678, 36
1581615685.216896, 36
1581615685.220766, 36
1581615685.224888, 36
1581615685.2289789, 36
1581615685.232953, 35
1581615685.237201, 36
1581615685.241385, 36
1581615685.245478, 35
1581615685.249495, 36
1581615685.2536561, 36
1581615685.257801, 35
1581615685.261893, 36
1581615685.2659671, 36
1581615685.2699368, 36
1581615685.2741702, 36
1581615685.278261, 36
1581615685.2823172, 36
1581615685.286315, 36
1581615685.290536, 36
1581615685.294637, 35
1581615685.298579, 36
1581615685.302829, 35
1581615685.3069499, 36
1581615685.31105, 36
1581615685.315021, 36
1581615685.319096, 35
1581615685.323452, 35
1581615685.327369, 36
1581615685.331409, 35
1581615685.335653, 36
1581615685.339535, 36
1581615685.343852, 35
1581615685.347796, 35
1581615685.3518689, 36
1581615685.3559659, 35
1581615685.360167, 36
1581615685.364217, 36
1581615685.36835, 36
1581615685.372483, 36
1581615685.3765912, 36
1581615685.3806589, 35
1581615685.384646, 35
1581615685.388821, 36
1581615685.392954, 36
1581615685.40095, 36
1581615685.4051259, 36
1581615685.4093251, 35
1581615685.413365, 36
1581615685.417465, 36
1581615685.42149, 35
1581615685.4255402, 36
1581615685.42956, 36
1581615685.4337149, 35
1581615685.437818, 36
1581615685.441932, 36
1581615685.4461398, 35
1581615685.450243, 35
1581615685.4542851, 36
1581615685.458451, 35
1581615685.462528, 35
1581615685.466485, 36
1581615685.470557, 36
1581615685.474626, 36
1581615685.478854, 36
1581615685.482986, 36
1581615685.487062, 36
1581615685.491223, 36
1581615685.495317, 35
1581615685.499414, 36
1581615685.5033789, 35
1581615685.507591, 35
1581615685.511691, 36
1581615685.515729, 36
1581615685.5197802, 36
1581615685.523791, 36
1581615685.528917, 36
1581615685.531965, 35
1581615685.5360441, 36
1581615685.540257, 36
1581615685.544229, 36
1581615685.5483992, 36
1581615685.552433, 36
1581615685.5566049, 36
1581615685.560887, 35
1581615685.565003, 36
1581615685.569058, 35
1581615685.573193, 36
1581615685.57716, 36
1581615685.581386, 36
1581615685.585325, 36
1581615685.589451, 36
1581615685.5936372, 35
1581615685.597686, 36
1581615685.601822, 36
1581615685.605936, 36
1581615685.610038, 36
1581615685.6141849, 36
1581615685.618122, 35
1581615685.6223779, 36
1581615685.626412, 36
1581615685.630527, 35
1581615685.634453, 36
1581615685.6386318, 36
1581615685.642834, 35
1581615685.646864, 36
1581615685.650869, 36
1581615685.655034, 35
1581615685.65921, 36
1581615685.663316, 36
1581615685.6712902, 36
1581615685.675484, 36
1581615685.679592, 36
1581615685.68365, 35
1581615685.6877902, 36
1581615685.6919968, 36
1581615685.695856, 35
1581615685.699959, 36
1581615685.704101, 36
1581615685.708318, 36
1581615685.712367, 36
1581615685.716355, 36
1581615685.720551, 35
1581615685.724611, 36
1581615685.728742, 36
1581615685.73282, 35
1581615685.736906, 36
1581615685.740988, 36
1581615685.7451048, 36
1581615685.74916, 36
1581615685.753267, 36
1581615685.7573519, 35
1581615685.761431, 36
1581615685.765534, 36
1581615685.769845, 35
1581615685.7736971, 36
1581615685.777934, 36
1581615685.7820458, 35
1581615685.7861052, 36
1581615685.7902489, 36
1581615685.794343, 36
1581615685.798391, 36
1581615685.802496, 36
1581615685.8067698, 35
1581615685.810627, 36
1581615685.814889, 36
1581615685.818793, 36
1581615685.82291, 36
1581615685.8270988, 36
1581615685.831109, 36
1581615685.835299, 36
1581615685.839406, 36
1581615685.8434691, 36
1581615685.8475971, 36
1581615685.851522, 36
1581615685.855617, 36
1581615685.85971, 36
1581615685.863982, 36
1581615685.867937, 36
1581615685.8721092, 36
1581615685.8762739, 36
1581615685.880391, 35
1581615685.884406, 36
1581615685.888478, 36
1581615685.892533, 36
1581615685.896775, 36
1581615685.9007711, 36
1581615685.9049542, 36
1581615685.909048, 36
1581615685.9131489, 36
1581615685.917232, 36
1581615685.9213371, 35
1581615685.92542, 36
1581615685.929496, 36
1581615685.93358, 36
1581615685.9377222, 36
1581615685.945817, 36
1581615685.949831, 36
1581615685.9539268, 36
1581615685.9581609, 36
1581615685.962218, 36
1581615685.9662158, 36
1581615685.9702559, 35
1581615685.974527, 36
1581615685.978625, 36
1581615685.982631, 36
1581615685.986659, 36
1581615685.990846, 36
1581615685.995002, 36
1581615685.9989572, 36
1581615686.0031738, 36
1581615686.0071812, 36
1581615686.01125, 36
1581615686.015498, 37
1581615686.019364, 35
1581615686.023435, 36
1581615686.027439, 36
1581615686.031691, 36
1581615686.035962, 36
1581615686.0400372, 36
1581615686.044153, 36
1581615686.048108, 36
1581615686.052354, 36
1581615686.056524, 36
1581615686.060503, 36
1581615686.064626, 37
1581615686.068675, 36
1581615686.072716, 36
1581615686.0768268, 36
1581615686.0809479, 35
1581615686.085155, 36
1581615686.089105, 36
1581615686.093351, 36
1581615686.0974138, 36
1581615686.101443, 36
1581615686.1055412, 36
1581615686.10973, 36
1581615686.113826, 37
1581615686.1179461, 36
1581615686.122015, 36
1581615686.126016, 36
1581615686.130239, 35
1581615686.1341598, 36
1581615686.1384, 36
1581615686.1424499, 36
1581615686.146541, 36
1581615686.1506078, 37
1581615686.154801, 36
1581615686.158923, 36
1581615686.163148, 37
1581615686.167063, 36
1581615686.171121, 36
1581615686.1752782, 37
1581615686.179414, 36
1581615686.183349, 35
1581615686.187388, 37
1581615686.191564, 36
1581615686.195756, 36
1581615686.199726, 37
1581615686.204024, 36
1581615686.2078981, 36
1581615686.21606, 36
1581615686.220137, 36
1581615686.2243478, 36
1581615686.228302, 37
1581615686.232411, 36
1581615686.2366238, 36
1581615686.240722, 36
1581615686.244732, 36
1581615686.248933, 36
1581615686.252918, 37
1581615686.2571342, 36
1581615686.261267, 36
1581615686.265225, 37
1581615686.269314, 36
1581615686.273366, 36
1581615686.27761, 36
1581615686.28161, 36
1581615686.2857332, 36
1581615686.289817, 36
1581615686.294046, 36
1581615686.298167, 36
1581615686.302065, 36
1581615686.3063009, 36
1581615686.310296, 36
1581615686.3144, 37
1581615686.3185952, 36
1581615686.322623, 36
1581615686.326674, 37
1581615686.33087, 36
1581615686.334861, 36
1581615686.338953, 37
1581615686.343167, 36
1581615686.347213, 36
1581615686.351201, 36
1581615686.355272, 36
1581615686.359392, 36
1581615686.3636422, 36
1581615686.367727, 36
1581615686.3719108, 36
1581615686.375894, 37
1581615686.380029, 36
1581615686.384035, 36
1581615686.3880472, 35
1581615686.392318, 36
1581615686.3964648, 36
1581615686.400668, 37
1581615686.4044712, 35
1581615686.408718, 36
1581615686.412823, 37
1581615686.416805, 36
1581615686.420972, 36
1581615686.425208, 36
1581615686.429215, 36
1581615686.4333062, 36
1581615686.4374259, 37
1581615686.44142, 36
1581615686.445618, 36
1581615686.449793, 37
1581615686.453672, 36
1581615686.4578, 36
1581615686.461946, 35
1581615686.466051, 36
1581615686.470291, 36
1581615686.4741602, 37
1581615686.4783301, 36
1581615686.482291, 36
1581615686.490609, 36
1581615686.494696, 36
1581615686.4986172, 36
1581615686.5027142, 36
1581615686.506901, 36
1581615686.511065, 36
1581615686.515116, 36
1581615686.519168, 36
1581615686.523347, 36
1581615686.527444, 36
1581615686.531542, 36
1581615686.53553, 36
1581615686.539741, 37
1581615686.5438368, 36
1581615686.547818, 36
1581615686.55201, 36
1581615686.55626, 36
1581615686.560151, 36
1581615686.564407, 37
1581615686.568321, 36
1581615686.572414, 36
1581615686.5766249, 37
1581615686.580734, 35
1581615686.584779, 36
1581615686.5888991, 36
1581615686.592869, 35
1581615686.59702, 36
1581615686.601098, 36
1581615686.605288, 36
1581615686.60944, 36
1581615686.613485, 37
1581615686.617577, 36
1581615686.621741, 36
1581615686.625816, 36
1581615686.6298711, 36
1581615686.634314, 36
1581615686.6380138, 36
1581615686.6422021, 36
1581615686.646284, 36
1581615686.650332, 35
1581615686.6544151, 36
1581615686.658622, 36
1581615686.6626298, 37
1581615686.666792, 36
1581615686.670826, 36
1581615686.674978, 37
1581615686.67907, 36
1581615686.6830568, 36
1581615686.6871848, 37
1581615686.69138, 36
1581615686.695501, 36
1581615686.699407, 36
1581615686.7035341, 36
1581615686.707757, 36
1581615686.7119749, 37
1581615686.715803, 36
1581615686.7200189, 36
1581615686.724164, 36
1581615686.728278, 36
1581615686.732488, 36
1581615686.736304, 36
1581615686.740389, 36
1581615686.744599, 36
1581615686.7485619, 36
1581615686.7526941, 36
1581615686.7609222, 36
1581615686.7650099, 36
1581615686.768981, 36
1581615686.773222, 36
1581615686.777366, 36
1581615686.7813041, 36
1581615686.785494, 36
1581615686.7896562, 37
1581615686.7936928, 36
1581615686.797787, 36
1581615686.801734, 36
1581615686.805853, 36
1581615686.810045, 35
1581615686.8141592, 36
1581615686.818246, 36
1581615686.822349, 36
1581615686.826414, 36
1581615686.8304949, 36
1581615686.83453, 36
1581615686.838784, 36
1581615686.84285, 36
1581615686.846967, 36
1581615686.850982, 36
1581615686.85518, 36
1581615686.859264, 36
1581615686.863394, 36
1581615686.867359, 36
1581615686.871428, 36
1581615686.87561, 36
1581615686.879745, 36
1581615686.883774, 36
1581615686.887852, 36
1581615686.8920379, 36
1581615686.896242, 36
1581615686.9002318, 35
1581615686.904338, 36
1581615686.9083478, 36
1581615686.912391, 35
1581615686.916477, 36
1581615686.9205608, 36
1581615686.924736, 36
1581615686.9288828, 36
1581615686.933023, 36
1581615686.937088, 36
1581615686.94118, 36
1581615686.945305, 36
1581615686.9493492, 36
1581615686.9534972, 35
1581615686.9576042, 36
1581615686.961656, 36
1581615686.965804, 36
1581615686.969756, 36
1581615686.973886, 36
1581615686.978391, 36
1581615686.982063, 36
1581615686.986291, 36
1581615686.9902542, 36
1581615686.994473, 36
1581615686.998414, 36
1581615687.002769, 36
1581615687.0069299, 36
1581615687.010685, 36
1581615687.0147798, 35
1581615687.018798, 36
1581615687.023061, 36
1581615687.027092, 36
1581615687.035237, 36
1581615687.0393128, 36
1581615687.04352, 36
1581615687.047601, 36
1581615687.051727, 37
1581615687.055831, 36
1581615687.059765, 36
1581615687.06392, 36
1581615687.06812, 36
1581615687.0722098, 36
1581615687.0761752, 35
1581615687.080384, 35
1581615687.0843258, 36
1581615687.0884008, 36
1581615687.092694, 36
1581615687.0968, 36
1581615687.10095, 36
1581615687.104897, 36
1581615687.109061, 36
1581615687.113205, 35
1581615687.117203, 36
1581615687.121283, 36
1581615687.1254022, 36
1581615687.129567, 36
1581615687.1336792, 36
1581615687.137804, 36
1581615687.141799, 36
1581615687.145984, 36
1581615687.149972, 35
1581615687.154072, 36
1581615687.1582441, 36
1581615687.162391, 35
1581615687.1664572, 36
1581615687.170561, 35
1581615687.174658, 36
1581615687.178677, 36
1581615687.1827579, 36
1581615687.186956, 36
1581615687.1910431, 36
1581615687.195155, 36
1581615687.199175, 36
1581615687.203232, 37
1581615687.2073832, 36
1581615687.211549, 36
1581615687.215698, 36
1581615687.219658, 36
1581615687.223624, 35
1581615687.227799, 37
1581615687.231871, 36
1581615687.235931, 36
1581615687.240074, 36
1581615687.244138, 36
1581615687.248456, 36
1581615687.252495, 36
1581615687.2570019, 35
1581615687.2606132, 36
1581615687.2647848, 36
1581615687.268762, 36
1581615687.272994, 35
1581615687.277088, 36
1581615687.281069, 36
1581615687.285232, 36
1581615687.289257, 36
1581615687.2934442, 35
1581615687.297458, 35
1581615687.3055959, 35
1581615687.309768, 36
1581615687.313865, 36
1581615687.317857, 36
1581615687.322913, 36
1581615687.325991, 35
1581615687.330221, 36
1581615687.33456, 36
1581615687.338292, 36
1581615687.3425438, 36
1581615687.346615, 36
1581615687.3506079, 35
1581615687.3547468, 36
1581615687.359, 36
1581615687.362984, 35
1581615687.3671181, 36
1581615687.37118, 36
1581615687.375322, 36
1581615687.3792572, 36
1581615687.383435, 35
1581615687.3875682, 36
1581615687.3917341, 36
1581615687.395817, 35
1581615687.3998919, 36
1581615687.404, 36
1581615687.407997, 36
1581615687.412204, 35
1581615687.416137, 36
1581615687.4203992, 36
1581615687.424366, 36
1581615687.428543, 36
1581615687.432659, 36
1581615687.4366221, 34
1581615687.440757, 35
1581615687.4448798, 36
1581615687.4489799, 36
1581615687.453084, 36
1581615687.457153, 35
1581615687.461316, 36
1581615687.465418, 36
1581615687.4696488, 36
1581615687.473716, 35
1581615687.4778, 36
1581615687.481838, 36
1581615687.4860501, 36
1581615687.4901109, 36
1581615687.494089, 36
1581615687.49824, 36
1581615687.5022058, 35
1581615687.506437, 36
1581615687.510549, 35
1581615687.5145469, 36
1581615687.518731, 35
1581615687.52293, 35
1581615687.526915, 36
1581615687.5316741, 36
1581615687.534962, 36
1581615687.5391061, 36
1581615687.543283, 36
1581615687.5474188, 36
1581615687.5514398, 36
1581615687.55559, 36
1581615687.5596101, 36
1581615687.563806, 36
1581615687.5679948, 35
1581615687.571857, 36
1581615687.580085, 36
1581615687.584123, 35
1581615687.588269, 36
1581615687.5924091, 36
1581615687.596472, 36
1581615687.600576, 36
1581615687.604662, 36
1581615687.6087139, 36
1581615687.612756, 36
1581615687.61681, 37
1581615687.620981, 35
1581615687.62514, 36
1581615687.629239, 36
1581615687.6333828, 36
1581615687.637365, 35
1581615687.641519, 36
1581615687.64566, 36
1581615687.649735, 36
1581615687.653686, 35
1581615687.6579258, 36
1581615687.662076, 36
1581615687.666035, 35
1581615687.670083, 35
1581615687.674345, 36
1581615687.678522, 36
1581615687.682379, 36
1581615687.6866581, 36
1581615687.6905978, 36
1581615687.694857, 35
1581615687.698974, 36
1581615687.702898, 36
1581615687.7071319, 36
1581615687.7111628, 36
1581615687.7152152, 36
1581615687.7194722, 36
1581615687.723488, 36
1581615687.72754, 37
1581615687.731734, 36
1581615687.7356968, 36
1581615687.739836, 35
1581615687.743943, 36
1581615687.747988, 36
1581615687.752057, 36
1581615687.756338, 36
1581615687.760433, 36
1581615687.765105, 36
1581615687.7684321, 35
1581615687.772662, 36
1581615687.7767522, 36
1581615687.780877, 35
1581615687.784839, 35
1581615687.788948, 35
1581615687.793161, 35
1581615687.7972312, 36
1581615687.801352, 35
1581615687.805345, 35
1581615687.80956, 36
1581615687.813633, 35
1581615687.8175921, 35
1581615687.821835, 36
1581615687.825975, 35
1581615687.8300219, 35
1581615687.834177, 36
1581615687.838219, 36
1581615687.842431, 36
1581615687.850262, 36
1581615687.854414, 36
1581615687.858561, 35
1581615687.862697, 36
1581615687.866772, 36
1581615687.870902, 35
1581615687.874996, 36
1581615687.8791082, 35
1581615687.8830779, 36
1581615687.8871229, 35
1581615687.891375, 35
1581615687.895474, 35
1581615687.899461, 35
1581615687.903564, 36
1581615687.9077508, 35
1581615687.911853, 36
1581615687.91588, 36
1581615687.9200928, 35
1581615687.924086, 36
1581615687.928256, 36
1581615687.932584, 35
1581615687.936353, 36
1581615687.940403, 36
1581615687.944672, 35
1581615687.948627, 36
1581615687.9528608, 36
1581615687.956981, 35
1581615687.960934, 36
1581615687.9651752, 36
1581615687.9690921, 35
1581615687.973357, 36
1581615687.977416, 36
1581615687.9814222, 35
1581615687.985616, 35
1581615687.989743, 37
1581615687.9938502, 35
1581615687.9978838, 35
1581615688.002063, 35
1581615688.006132, 36
1581615688.0102131, 36
1581615688.014307, 37
1581615688.01833, 36
1581615688.022397, 36
1581615688.026624, 36
1581615688.030707, 35
1581615688.0347068, 36
1581615688.038796, 36
1581615688.0430112, 35
1581615688.046929, 37
1581615688.051015, 36
1581615688.055288, 36
1581615688.059359, 36
1581615688.063478, 36
1581615688.067601, 35
1581615688.071638, 35
1581615688.075815, 36
1581615688.079792, 36
1581615688.084012, 36
1581615688.088002, 36
1581615688.092115, 35
1581615688.096261, 36
1581615688.10037, 35
1581615688.104445, 35
1581615688.108533, 35
1581615688.112637, 36
1581615688.116684, 36
1581615688.1247869, 36
1581615688.128931, 36
1581615688.1329448, 35
1581615688.1370502, 36
1581615688.141228, 36
1581615688.14538, 35
1581615688.1493702, 36
1581615688.153561, 36
1581615688.1575081, 35
1581615688.161597, 36
1581615688.165765, 35
1581615688.169743, 35
1581615688.1739268, 36
1581615688.1780748, 36
1581615688.182016, 36
1581615688.186286, 36
1581615688.1904168, 36
1581615688.1944478, 35
1581615688.198608, 36
1581615688.202592, 36
1581615688.206783, 35
1581615688.210903, 36
1581615688.2149482, 36
1581615688.2190971, 35
1581615688.223215, 36
1581615688.2272708, 35
1581615688.231648, 36
1581615688.235353, 36
1581615688.239601, 35
1581615688.243685, 35
1581615688.247777, 36
1581615688.251744, 36
1581615688.255948, 36
1581615688.2600582, 36
1581615688.264278, 36
1581615688.268297, 36
1581615688.272268, 36
1581615688.2763069, 36
1581615688.2805781, 36
1581615688.284674, 36
1581615688.2886348, 36
1581615688.292761, 36
1581615688.2969751, 35
1581615688.301025, 36
1581615688.305115, 35
1581615688.3093572, 36
1581615688.313271, 36
1581615688.3174222, 35
1581615688.3216052, 36
1581615688.325618, 36
1581615688.329736, 35
1581615688.333864, 35
1581615688.337916, 35
1581615688.342026, 35
1581615688.34607, 36
1581615688.3500988, 36
1581615688.354311, 36
1581615688.35842, 36
1581615688.362489, 36
1581615688.3665679, 35
1581615688.370593, 35
1581615688.374804, 36
1581615688.378865, 35
1581615688.382831, 36
1581615688.386914, 36
1581615688.395137, 35
1581615688.399167, 36
1581615688.403208, 36
1581615688.407441, 35
1581615688.411515, 36
1581615688.415502, 36
1581615688.41968, 35
1581615688.423765, 36
1581615688.4277592, 36
1581615688.431985, 36
1581615688.43593, 36
1581615688.44008, 36
1581615688.444278, 36
1581615688.448308, 36
1581615688.452389, 36
1581615688.456486, 36
1581615688.460578, 36
1581615688.464572, 36
1581615688.4686458, 35
1581615688.472874, 36
1581615688.476861, 36
1581615688.4810722, 35
1581615688.485047, 36
1581615688.489125, 35
1581615688.493227, 35
1581615688.497403, 36
1581615688.501504, 36
1581615688.505516, 35
1581615688.509732, 35
1581615688.513776, 36
1581615688.51773, 35
1581615688.521867, 36
1581615688.526068, 36
1581615688.53018, 35
1581615688.534239, 36
1581615688.538346, 36
1581615688.5424, 36
1581615688.5463622, 36
1581615688.550507, 36
1581615688.554688, 36
1581615688.558791, 35
1581615688.562869, 36
1581615688.566942, 37
1581615688.571038, 36
1581615688.575156, 35
1581615688.5790951, 35
1581615688.583523, 36
1581615688.587234, 36
1581615688.591365, 35
1581615688.5955682, 35
1581615688.599547, 36
1581615688.603679, 36
1581615688.607879, 36
1581615688.6119602, 37
1581615688.6159282, 35
1581615688.62012, 36
1581615688.624078, 36
1581615688.628294, 35
1581615688.6323211, 36
1581615688.636405, 36
1581615688.6405241, 35
1581615688.644657, 36
1581615688.648688, 36
1581615688.65284, 35
1581615688.65693, 36
1581615688.6611269, 36
1581615688.669088, 35
1581615688.673219, 36
1581615688.6772962, 36
1581615688.681391, 36
1581615688.685369, 36
1581615688.689514, 36
1581615688.693645, 36
1581615688.6977222, 36
1581615688.70174, 36
1581615688.705677, 36
1581615688.709911, 36
1581615688.7140028, 37
1581615688.7180412, 35
1581615688.722243, 36
1581615688.7263649, 36
1581615688.7305448, 36
1581615688.734566, 36
1581615688.7386591, 37
1581615688.742613, 35
1581615688.746848, 35
1581615688.750823, 36
1581615688.754904, 36
1581615688.759115, 35
1581615688.7631822, 36
1581615688.7672498, 36
1581615688.7713768, 36
1581615688.7754838, 36
1581615688.7794812, 35
1581615688.783496, 36
1581615688.7877738, 36
1581615688.7918239, 35
1581615688.795756, 36
1581615688.799886, 37
1581615688.8040068, 36
1581615688.808088, 36
1581615688.812248, 36
1581615688.816349, 36
1581615688.820374, 36
1581615688.8245828, 36
1581615688.828701, 35
1581615688.8327339, 36
1581615688.836745, 36
1581615688.840916, 36
1581615688.844993, 36
1581615688.84898, 36
1581615688.853176, 36
1581615688.8576498, 36
1581615688.8612192, 36
1581615688.865367, 36
1581615688.869428, 35
1581615688.873546, 36
1581615688.877751, 36
1581615688.881663, 36
1581615688.8859031, 36
1581615688.889979, 36
1581615688.894083, 36
1581615688.8984299, 36
1581615688.9021, 36
1581615688.906338, 36
1581615688.910434, 36
1581615688.914599, 35
1581615688.918571, 36
1581615688.92257, 36
